Exchange ID,ticker,Name,Market Cap,Country,IPO Year,Sector,Industry
1,JHX,James Hardie Industries plc American Depositary Shares (Ireland),18259128409,Ireland,,Capital Goods,Building Materials
1,JILL,J. Jill Inc. Common Stock,153662932,,2017,Consumer Services,Clothing/Shoe/Accessory Stores
1,JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares),2182162977,China,2010,Technology,Semiconductors
1,JLL,Jones Lang LaSalle Incorporated Common Stock,13122795708,United States,,Finance,Real Estate
1,JLS,Nuveen Mortgage and Income Fund,114522873,United States,2009,Finance,Investment Managers
1,JMIA,Jumia Technologies AG American Depositary Shares each representing two Ordinary Shares,1279731740,,2019,Consumer Services,Catalog/Specialty Distribution
1,JMM,Nuveen Multi-Market Income Fund (MA),70116014,United States,,Finance,Trusts Except Educational Religious and Charitable
1,JNJ,Johnson & Johnson Common Stock,4.35668E+11,United States,,Health Care,Biotechnology: Pharmaceutical Preparations
1,JNPR,Juniper Networks Inc. Common Stock,11056157842,United States,1999,Technology,Computer peripheral equipment
1,JOBY,Joby Aviation Inc. Common Stock,4100442935,United States,2020,Transportation,Aerospace
1,JOE,St. Joe Company (The) Common Stock,2952959832,United States,,Consumer Services,Homebuilding
1,JOF,Japan Smaller Capitalization Fund Inc Common Stock,234321295,United States,1990,Finance,Trusts Except Educational Religious and Charitable
1,JP,Jupai Holdings Limited American Depositary Shares each representing six ordinary shares,34886433,,2015,Consumer Services,Other Consumer Services
1,JPC,Nuveen Preferred & Income Opportunities Fund,979256068,United States,2003,Finance,Investment Managers
1,JPI,Nuveen Preferred and Income Term Fund Common Shares of Beneficial Interest,561188383,,2012,Finance,Finance Companies
1,JPM,JP Morgan Chase & Co. Common Stock,4.72311E+11,United States,,Finance,Major Banks
1,JPM^C,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 6.00% Non-Cumulative  Preferred Stock Series EE,,United States,,,
1,JPM^D,J P Morgan Chase & Co Depositary Shares each representing a 1/400th  interest in a share of 5.75% Non-Cumulative  Preferred Stock Series DD,,United States,,,
1,JPM^J,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock Series GG,,United States,,,
1,JPM^K,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock Series JJ,,United States,,,
1,JPM^L,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock Series LL,,United States,,,
1,JPM^M,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.20% Non-Cumulative Preferred Stock Series MM,,United States,,,
1,JPS,Nuveen Preferred & Income Securities Fund,1937034850,United States,2002,Finance,Investment Managers
1,JPT,Nuveen Preferred and Income 2022 Term Fund Common Shares of Beneficial Interest,166363656,United States,2017,Finance,Trusts Except Educational Religious and Charitable
1,JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,871967735,United States,2003,Finance,Finance Companies
1,JRI,Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest,415099642,United States,2012,Finance,Finance Companies
1,JRO,Nuveen Floating Rate Income Opportuntiy Fund Shares of Beneficial Interest,409060890,United States,2004,Finance,Investment Managers
1,JRS,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest,349309974,United States,2001,Finance,Finance/Investors Services
1,JSD,Nuveen Short Duration Credit Opportunities Fund Common Shares of Beneficial Interest,148864164,United States,2011,Finance,Finance Companies
1,JT,Jianpu Technology Inc. American depositary shares,22664070,,2017,Technology,EDP Services
1,JW/A,John Wiley & Sons Inc.,,United States,,,
1,JW/B,John Wiley & Sons Inc.,,United States,,,
1,JWN,Nordstrom Inc. Common Stock,3323277691,United States,,Consumer Services,Clothing/Shoe/Accessory Stores
1,JWSM,Jaws Mustang Acquisition Corp. Class A Ordinary Shares,1265287500,,2021,Finance,Business Services
1,JXN,Jackson Financial Inc. Class A Common Stock ,3680330803,,2021,Finance,Finance/Investors Services
1,K,Kellogg Company Common Stock,21361109924,United States,,Consumer Non-Durables,Packaged Foods
1,KAHC,KKR Acquisition Holdings I Corp. Class A Common Stock,1688775000,,2021,,
1,KAI,Kadant Inc Common Stock,2622285931,United States,,Technology,Industrial Machinery/Components
1,KAMN,Kaman Corporation Common Stock,1146872595,United States,,Capital Goods,Military/Government/Technical
1,KAR,KAR Auction Services Inc Common Stock,1943316752,United States,2009,,
1,KB,KB Financial Group Inc,19103771445,South Korea,,Finance,Commercial Banks
1,KBH,KB Home Common Stock,3902377208,United States,1986,,
1,KBR,KBR Inc. Common Stock,6402621914,United States,2006,Capital Goods,Oilfield Services/Equipment
1,KCGI,Kensington Capital Acquisition Corp. V Class A Ordinary Shares,339480000,,2021,,
1,KD,Kyndryl Holdings Inc. Common Stock,4072551865,,2021,Technology,EDP Services
1,KEN,Kenon Holdings Ltd. Ordinary Shares,2514026539,Singapore,2015,Public Utilities,Electric Utilities: Central
1,KEP,Korea Electric Power Corporation Common Stock,11979049677,South Korea,1994,Public Utilities,Electric Utilities: Central
1,KEX,Kirby Corporation Common Stock,3483432450,United States,,Transportation,Marine Transportation
1,KEY,KeyCorp Common Stock,21423651138,United States,,Finance,Major Banks
1,KEY^I,KeyCorp Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed-to-Floating Rate Perpetual Non-Cumulative Preferred Stock Series E,,United States,,,
1,KEY^J,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series F,,United States,,,
1,KEY^K,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series G,,United States,,,
1,KEYS,Keysight Technologies Inc. Common Stock,36716515000,United States,2014,Capital Goods,Industrial Machinery/Components
1,KF,Korea Fund Inc. (The) New Common Stock,208544060,United States,,Finance,Investment Managers
1,KFS,Kingsway Financial Services Inc. Common Stock (DE),132355522,Canada,,,
1,KFY,Korn Ferry Common Stock,4241657698,United States,1999,Technology,Diversified Commercial Services
1,KGC,Kinross Gold Corporation Common Stock,6680622000,Canada,,,
1,KIM,Kimco Realty Corporation Common Stock,14153188212,United States,,Consumer Services,Real Estate Investment Trusts
1,KIM^L,Kimco Realty Corporation Class L Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.125% Class L Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share,,United States,,,
1,KIM^M,Kimco Realty Corporation Class M Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.25% Class M Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share,,United States,,,
1,KIND,Nextdoor Holdings Inc. Class A Common Stock,3653415876,United States,,Consumer Services,EDP Services
1,KIO,KKR Income Opportunities Fund Common Shares,324224621,,2013,Finance,Investment Managers
1,KKR,KKR & Co. Inc. Common Stock,44074595238,United States,,Finance,Investment Managers
1,KKR^C,KKR & Co. Inc. 6.00% Series C Mandatory Convertible Preferred Stock,,United States,,,
1,KKRS,KKR Group Finance Co. IX LLC 4.625% Subordinated Notes due 2061,0,,2021,,
1,KL,Kirkland Lake Gold Ltd. Common Shares,9980922745,,,,
1,KLR,Kaleyra Inc. Common Stock,408491156,United States,2018,Technology,Internet and Information Services
1,KMB,Kimberly-Clark Corporation Common Stock,45817044363,United States,,Basic Industries,Paper
1,KMF,Kayne Anderson NextGen Energy & Infrastructure Inc.,341709625,,2010,Finance,Investment Managers
1,KMI,Kinder Morgan Inc. Common Stock,36595654541,United States,2011,Public Utilities,Natural Gas Distribution
1,KMPR,Kemper Corporation,3357066815,United States,,Finance,Property-Casualty Insurers
1,KMT,Kennametal Inc. Common Stock,3043006046,United States,,Capital Goods,Industrial Machinery/Components
1,KMX,CarMax Inc,24232683827,United States,,Consumer Services,Other Specialty Stores
1,KN,Knowles Corporation Common Stock,2033447271,,2014,Consumer Non-Durables,Consumer Electronics/Appliances
1,KNOP,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,458064836,United Kingdom,2013,Transportation,Marine Transportation
1,KNX,Knight-Swift Transportation Holdings Inc.,10116747803,United States,2017,Transportation,Trucking Freight/Courier Services
1,KO,Coca-Cola Company (The) Common Stock,2.43097E+11,United States,,Consumer Non-Durables,Beverages (Production/Distribution)
1,KODK,Eastman Kodak Company Common New,431800578,United States,,Miscellaneous,Business Services
1,KOF,Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares),10861302784,Mexico,1993,Consumer Non-Durables,Beverages (Production/Distribution)
1,KOP,Koppers Holdings Inc. Koppers Holdings Inc. Common Stock,677327754,United States,2006,Basic Industries,Industrial Specialties
1,KORE,KORE Group Holdings Inc. Common Stock,498166869,,,,
1,KOS,Kosmos Energy Ltd. Common Shares (DE),1775924014,Bermuda,2011,Energy,Oil & Gas Production
1,KR,Kroger Company (The) Common Stock,32914800000,United States,,Consumer Services,Food Chains
1,KRA,Kraton Corporation Common Stock,1488137215,United States,2009,Basic Industries,Major Chemicals
1,KRC,Kilroy Realty Corporation Common Stock,7862328219,United States,1997,Consumer Services,Real Estate Investment Trusts
1,KREF,KKR Real Estate Finance Trust Inc. Common Stock,1280940172,United States,2017,Consumer Services,Real Estate Investment Trusts
1,KREF^A,KKR Real Estate Finance Trust Inc. 6.50% Series A Cumulative Redeemable Preferred Stock,,United States,,,
1,KRG,Kite Realty Group Trust Common Stock,4645247299,United States,2004,Consumer Services,Real Estate Investment Trusts
1,KRO,Kronos Worldwide Inc Common Stock,1683562291,United States,,Basic Industries,Major Chemicals
1,KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,817117349,United States,2017,Energy,Oil & Gas Production
1,KSM,DWS Strategic Municipal Income Trust,140497420,United States,1989,Finance,Trusts Except Educational Religious and Charitable
1,KSS,Kohl's Corporation Common Stock,7202821341,United States,1992,Consumer Services,Department/Specialty Retail Stores
1,KSU,Kansas City Southern Common Stock,27170398602,United States,,Transportation,Railroads
1,KSU^,Kansas City Southern Preferred Stock,,United States,,,
1,KT,KT Corporation Common Stock,6140646327,South Korea,,Public Utilities,Telecommunications Equipment
1,KTB,Kontoor Brands Inc. Common Stock ,3034960195,,2019,,
1,KTF,DWS Municipal Income Trust,468481113,United States,1988,Finance,Finance Companies
1,KTH,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,0,United States,,Finance,Investment Managers
1,KTN,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),0,United States,,,
1,KUKE,Kuke Music Holding Limited American Depositary Shares each representing one Ordinary Share,109396875,,2021,Consumer Services,Other Consumer Services
1,KW,Kennedy-Wilson Holdings Inc. Common Stock,3125538390,United States,,Consumer Services,Real Estate
1,KWAC,Kingswood Acquisition Corp. Class A Common Stock,146817060,,2021,,
1,KWR,Quaker Houghton Common Stock,4271412376,United States,,Basic Industries,Automotive Aftermarket
1,KYN,Kayne Anderson Energy Infrastructure Fund Inc.,990084348,United States,2004,Finance,Finance/Investors Services
1,L,Loews Corporation Common Stock,14485379925,United States,,Finance,Property-Casualty Insurers
1,LAC,Lithium Americas Corp. Common Shares,4039922000,Canada,,,
1,LAD,Lithia Motors Inc. Common Stock,8740800874,United States,,Consumer Services,Other Specialty Stores
1,LADR,Ladder Capital Corp Class A Common Stock,1454093778,,2014,Consumer Services,Real Estate Investment Trusts
1,LAIX,LAIX Inc. American Depositary Shares each  representing one Class A Ordinary Share,38421375,,2018,Miscellaneous,Service to the Health Industry
1,LAW,CS Disco Inc. Common Stock,2202419550,United States,2021,Technology,Computer Software: Prepackaged Software
1,LAZ,Lazard LTD. Lazard LTD. Class A Common Stock,4470901476,Bermuda,2005,Finance,Investment Managers
1,LBRT,Liberty Oilfield Services Inc. Class A Common Stock,1943882436,United States,2018,Energy,Oilfield Services/Equipment
1,LC,LendingClub Corporation Common Stock,2921280950,United States,2014,Finance,Finance Companies
1,LCI,Lannett Co Inc Common Stock,84287981,United States,,Health Care,Biotechnology: Pharmaceutical Preparations
1,LCII,LCI Industries,4033746438,United States,,Capital Goods,Auto Parts:O.E.M.
1,LDI,loanDepot Inc. Class A Common Stock,1455821116,,2021,Finance,Finance: Consumer Services
1,LDOS,Leidos Holdings Inc. Common Stock,12363897264,United States,,Technology,EDP Services
1,LDP,Cohen & Steers Limited Duration Preferred and Income Fund Inc.,779526916,United States,2012,Finance,Finance Companies
1,LEA,Lear Corporation Common Stock,11185855340,United States,,Capital Goods,Auto Parts:O.E.M.
1,LEAP,Ribbit LEAP Ltd. Class A Ordinary Shares,472819475,United States,2020,Finance,Business Services
1,LEG,Leggett & Platt Incorporated Common Stock,5576500648,United States,,Consumer Durables,Home Furnishings
1,LEJU,Leju Holdings Limited American Depositary Shares each representing one Ordinary share,134099831,,2014,Finance,Real Estate
1,LEN,Lennar Corporation Class A Common Stock,36180524438,United States,,Consumer Services,Building operators
1,LEO,BNY Mellon Strategic Municipals Inc. Common Stock,524365705,United States,1987,Finance,Trusts Except Educational Religious and Charitable
1,LEV,The Lion Electric Company Common Shares,1985620574,Canada,2021,,
1,LEVI,Levi Strauss & Co Class A Common Stock,10159389299,United States,2019,Basic Industries,Industrial Specialties
1,LFC,China Life Insurance Company Limited American Depositary Shares,48163065840,China,2003,Finance,Life Insurance
1,LFG,Archaea Energy Inc. Class A Common Stock,1132119686,United States,2020,,
1,LFT,Lument Finance Trust Inc. Common Stock,94302998,United States,2013,Consumer Services,Real Estate Investment Trusts
1,LFT^A,Lument Finance Trust Inc. 7.875% Series A Cumulative Redeemable Preferred Stock,,United States,,,
1,LGI,Lazard Global Total Return and Income Fund Common Stock,259672834,United States,2004,,
1,LGV,Longview Acquisition Corp. II Class A Common Stock,850425000,,2021,,
1,LH,Laboratory Corporation of America Holdings Common Stock,27598923000,United States,,Health Care,Medical Specialities
1,LHC,Leo Holdings Corp. II Class A Ordinary Shares,457500000,,2021,Finance,Business Services
1,LHX,L3Harris Technologies Inc. Common Stock,42541681679,United States,,Capital Goods,Industrial Machinery/Components
1,LICY,Li-Cycle Holdings Corp. Common Shares,1956522864,,2021,,
1,LII,Lennox International Inc. Common Stock,12140577647,United States,1999,Capital Goods,Industrial Machinery/Components
1,LIN,Linde plc Ordinary Share,1.71193E+11,,2018,Basic Industries,Major Chemicals
1,LITB,LightInTheBox Holding Co. Ltd. American Depositary Shares each representing 2 ordinary shares,120717622,China,2013,Consumer Services,Catalog/Specialty Distribution
1,LL,Lumber Liquidators Holdings Inc Common Stock,509915936,United States,2007,Consumer Services,RETAIL: Building Materials
1,LLY,Eli Lilly and Company Common Stock,2.33542E+11,United States,,Health Care,Biotechnology: Pharmaceutical Preparations
1,LMND,Lemonade Inc. Common Stock,2662922633,United States,2020,Finance,Property-Casualty Insurers
1,LMT,Lockheed Martin Corporation Common Stock,95113227427,United States,,Capital Goods,Aerospace
1,LNC,Lincoln National Corporation Common Stock,12192415112,United States,,Finance,Life Insurance
1,LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),456282837,Brazil,,,Farming/Seeds/Milling
1,LNFA,L&amp;F Acquisition Corp. Class A Ordinary Shares,216703125,United States,2021,Finance,Business Services
1,LNN,Lindsay Corporation Common Stock,1626098276,United States,,Capital Goods,Industrial Machinery/Components
1,LOCC,Live Oak Crestview Climate Acquisition Corp. Class A Common Stock,248745000,,2021,,
1,LOCL,Local Bounti Corporation Common Stock,503989051,,2021,,Farming/Seeds/Milling
1,LOKM,Live Oak Mobility Acquisition Corp. Class A Common Stock,309925000,,2021,,
1,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,721437364,Argentina,2017,Capital Goods,Building Materials
1,LOW,Lowe's Companies Inc. Common Stock,1.76104E+11,United States,,Consumer Services,RETAIL: Building Materials
1,LPG,Dorian LPG Ltd. Common Stock,512191070,,2014,Transportation,Marine Transportation
1,LPI,Laredo Petroleum Inc. Common Stock,1189653599,United States,2011,Energy,Oil & Gas Production
1,LPL,LG Display Co Ltd AMERICAN DEPOSITORY SHARES,6662528334,South Korea,2004,Capital Goods,Industrial Machinery/Components
1,LPX,Louisiana-Pacific Corporation Common Stock,6809481247,United States,,,
1,LRN,Stride Inc. Common Stock,1357843963,United States,,Miscellaneous,Other Consumer Services
1,LSI,Life Storage Inc. Common Stock,11487885350,United States,,Consumer Services,Real Estate Investment Trusts
1,LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,6506970159,,,,
1,LTC,LTC Properties Inc. Common Stock,1290681162,United States,,Consumer Services,Real Estate Investment Trusts
1,LTH,Life Time Group Holdings Inc. Common Stock,3921047585,,2021,Consumer Services,Hotels/Resorts
1,LTHM,Livent Corporation Common Stock,4422308188,United States,2018,Basic Industries,Industrial Specialties
1,LU,Lufax Holding Ltd American Depositary Shares two of which representing one Ordinary Share,15586366090,China,2020,Finance,Finance: Consumer Services
1,LUB,Luby's Inc. Common Stock,89645583,United States,,Consumer Services,Restaurants
1,LUMN,Lumen Technologies Inc. Common Stock,12419836234,United States,,Public Utilities,Telecommunications Equipment
1,LUV,Southwest Airlines Company Common Stock,24842878497,United States,,Transportation,Air Freight/Delivery Services
1,LVS,Las Vegas Sands Corp. Common Stock,28771854060,United States,2004,Consumer Services,Hotels/Resorts
1,LW,Lamb Weston Holdings Inc. Common Stock ,8333202277,,2016,Consumer Non-Durables,Specialty Foods
1,LXP,Lexington Realty Trust Common Stock,4310137664,United States,,Consumer Services,Real Estate Investment Trusts
1,LXP^C,Lexington Realty Trust  Preferred Conv. Series C,,United States,,,
1,LXU,LSB Industries Inc. Common Stock,832285331,United States,,Basic Industries,Industrial Specialties
1,LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),29920604405,Netherlands,,Basic Industries,Industrial Specialties
1,LYG,Lloyds Banking Group Plc American Depositary Shares,42962758285,United Kingdom,,Finance,Commercial Banks
1,LYV,Live Nation Entertainment Inc. Common Stock,25132713864,United States,,Consumer Services,Movies/Entertainment
1,LZB,La-Z-Boy Incorporated Common Stock,1583245239,United States,,Consumer Durables,Home Furnishings
1,M,Macy's Inc Common Stock,8000289000,United States,,Consumer Services,Department/Specialty Retail Stores
1,MA,Mastercard Incorporated Common Stock,3.43816E+11,United States,2006,Miscellaneous,Business Services
1,MAA,Mid-America Apartment Communities Inc. Common Stock,24923992780,United States,1994,Consumer Services,Real Estate Investment Trusts
1,MAA^I,Mid-America Apartment Communities Inc. 8.50% Series I Cumulative Redeemable Preferred Stock,,United States,,,
1,MAC,Macerich Company (The) Common Stock,3802722231,United States,1994,Consumer Services,Real Estate Investment Trusts
1,MACC,Mission Advancement Corp. Class A Common Stock,420037500,,2021,,
1,MAIN,Main Street Capital Corporation Common Stock,3055397917,United States,2007,Finance,Finance/Investors Services
1,MAN,ManpowerGroup Common Stock,5127297085,United States,,Technology,Professional Services
1,MANU,Manchester United Ltd. Class A Ordinary Shares,2404290754,United Kingdom,2012,Consumer Services,Movies/Entertainment
1,MAS,Masco Corporation Common Stock,16771251644,United States,,Capital Goods,Building Products
1,MATX,Matson Inc. Common Stock,3523960113,United States,,Transportation,Marine Transportation
1,MAV,Pioneer Municipal High Income Advantage Fund Inc.,277168348,United States,,Finance,Finance Companies
1,MAX,MediaAlpha Inc. Class A Common Stock,624134491,,2020,Capital Goods,Industrial Machinery/Components
1,MAXR,Maxar Technologies Inc.,2078872351,,,Capital Goods,Telecommunications Equipment
1,MBAC,M3-Brigade Acquisition II Corp. Class A Common Stock,495000000,,2021,,
1,MBI,MBIA Inc. Common Stock,619143171,United States,1987,Finance,Property-Casualty Insurers
1,MBT,Mobile TeleSystems Public Joint Stock Company American Depositary Shares (Each representing 2 Shares of Common Stock),6786940924,Russia,,Public Utilities,Telecommunications Equipment
1,MC,Moelis & Company Class A Common Stock,3938056517,,2014,Finance,Investment Bankers/Brokers/Service
1,MCA,Blackrock MuniYield California Quality Fund Inc. Common Stock,539825700,United States,1992,Finance,Trusts Except Educational Religious and Charitable
1,MCB,Metropolitan Bank Holding Corp. Common Stock,1003321538,,2017,Finance,Major Banks
1,MCD,McDonald's Corporation Common Stock,1.97998E+11,United States,,Consumer Services,Restaurants
1,MCG,Membership Collective Group Inc. Class A Common Stock,764092220,,2021,Consumer Services,Hotels/Resorts
1,MCI,Barings Corporate Investors Common Stock,328239848,United States,,Finance,Trusts Except Educational Religious and Charitable
1,MCK,McKesson Corporation Common Stock,35588686073,United States,,Health Care,Other Pharmaceuticals
1,MCN,Madison Covered Call & Equity Strategy Fund Common Stock,174579249,United States,2004,,
1,MCO,Moody's Corporation Common Stock,73941725000,United States,,Technology,Advertising
1,MCR,MFS Charter Income Trust Common Stock,376970255,United States,1989,Finance,Trusts Except Educational Religious and Charitable
1,MCS,Marcus Corporation (The) Common Stock,565866330,United States,,Consumer Services,Movies/Entertainment
1,MCW,Mister Car Wash Inc. Common Stock,5289700428,,2021,,
1,MCY,Mercury General Corporation Common Stock,2901982999,United States,,Finance,Property-Casualty Insurers
1,MD,Mednax Inc. Common Stock,2245170516,United States,,Health Care,Medical Specialities
1,MDC,M.D.C. Holdings Inc. Common Stock,3943203057,United States,,Capital Goods,Homebuilding
1,MDH,MDH Acquisition Corp. Class A Common Stock,338445000,,2021,,
1,MDT,Medtronic plc. Ordinary Shares,1.51169E+11,United States,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
1,MDU,MDU Resources Group Inc. Common Stock (Holding Company),5811764149,United States,,,
1,MDVA,Modiv Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock,0,,2021,Consumer Services,Real Estate Investment Trusts
1,MEC,Mayville Engineering Company Inc. Common Stock,301850340,,2019,Capital Goods,Metal Fabrications
1,MED,MEDIFAST INC Common Stock,2286539304,United States,,Miscellaneous,Other Consumer Services
1,MEG,Montrose Environmental Group Inc. Common Stock,2032547288,United States,2020,,
1,MEGI,MainStay CBRE Global Infrastructure Megatrends Fund Common Shares,0,,2021,,
1,MEI,Methode Electronics Inc. Common Stock,1624551569,United States,,Capital Goods,Electrical Products
1,MER^K,Bank of America Corporation Income Capital Obligation Notes initially due December 15 2066,,United States,,,
1,MET,MetLife Inc. Common Stock,50999542502,United States,2000,Finance,Life Insurance
1,MET^A,MetLife Inc. Preferred Series A Floating Rate,,United States,,,
1,MET^E,MetLife Inc. Depositary shares each representing a 1/1000th interest in a share of the Issuera??s 5.625% Non-Cumulative Preferred Stock Series E.,,United States,,,
1,MET^F,MetLife Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.75% Non-Cumulative Preferred Stock Series F,,United States,,,
1,MFA,MFA Financial Inc.,2023853998,United States,,Consumer Services,Real Estate Investment Trusts
1,MFA^B,MFA Financial Inc. Preferred Series B,,United States,,,
1,MFA^C,MFA Financial Inc. 6.50% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,United States,,,
1,MFC,Manulife Financial Corporation Common Stock,36696421582,Canada,,Technology,Advertising
1,MFD,Macquarie First Trust Global Common Stock,82739239,United States,2004,Finance,Trusts Except Educational Religious and Charitable
1,MFG,Mizuho Financial Group Inc. Sponosred ADR (Japan),32443520000,Japan,,Finance,Major Banks
1,MFGP,Micro Focus Intl PLC ADS each representing One Ord Sh,1554082872,,2017,Technology,Computer Software: Prepackaged Software
1,MFL,Blackrock MuniHoldings Investment Quality Fund Common Shares of Beneficial Interest,562000765,United States,1997,Finance,Finance Companies
1,MFM,MFS Municipal Income Trust Common Stock,284606530,United States,1986,Finance,Finance Companies
1,MFV,MFS Special Value Trust Common Stock,50162343,United States,,Finance,Trusts Except Educational Religious and Charitable
1,MG,Mistras Group Inc Common Stock,231836372,United States,2009,Miscellaneous,Diversified Manufacture
1,MGA,Magna International Inc. Common Stock,24012117604,Canada,,Capital Goods,Auto Parts:O.E.M.
1,MGF,MFS Government Markets Income Trust Common Stock,138165870,United States,1987,Finance,Trusts Except Educational Religious and Charitable
1,MGM,MGM Resorts International Common Stock,19419627099,United States,,Consumer Services,Hotels/Resorts
1,MGP,MGM Growth Properties LLC Class A common shares representing limited liability company interests,5990710292,United States,2016,Consumer Services,Real Estate Investment Trusts
1,MGR,Affiliated Managers Group Inc. 5.875% Junior Subordinated Notes due 2059,0,United States,2019,Finance,Investment Managers
1,MGRB,Affiliated Managers Group Inc. 4.750% Junior Subordinated Notes due 2060,0,United States,2020,Finance,Investment Managers
1,MGRD,Affiliated Managers Group Inc. 4.200% Junior Subordinated Notes due 2061,0,United States,2021,Finance,Investment Managers
1,MGU,Macquarie Global Infrastructure Total Return Fund Inc. Common Stock,285200276,United States,2005,Finance,Trusts Except Educational Religious and Charitable
1,MGY,Magnolia Oil & Gas Corporation Class A Common Stock,3716024704,United States,2017,Energy,Oil & Gas Production
1,MH^A,Maiden Holdings Ltd. Pref Shs Ser A (Bermuda),,Bermuda,,,
1,MH^C,Maiden Holdings North America Ltd. 7.125% Non-Cumulative Preference Shares Series C,,Bermuda,,,
1,MH^D,Maiden Holdings Ltd. 6.700% Non-Cumulative Preference Shares Series D,,Bermuda,,,
1,MHD,Blackrock MuniHoldings Fund Inc. Common Stock,903863989,United States,1997,Finance,Trusts Except Educational Religious and Charitable
1,MHF,Western Asset Municipal High Income Fund Inc. Common Stock,174577777,United States,1988,Finance,Finance/Investors Services
1,MHI,Pioneer Municipal High Income Fund Inc.,274622469,United States,2003,Finance,Investment Managers
1,MHK,Mohawk Industries Inc. Common Stock,12082100696,United States,,Consumer Durables,Home Furnishings
1,MHLA,Maiden Holdings Ltd. 6.625% Notes due 2046,0,Bermuda,2016,Finance,Property-Casualty Insurers
1,MHN,Blackrock MuniHoldings New York Quality Fund Inc. Common Stock,445810569,United States,1997,Finance,Finance Companies
1,MHNC,Maiden Holdings North America Ltd. 7.75% Notes due 2043,0,Bermuda,2013,Finance,Property-Casualty Insurers
1,MHO,M/I Homes Inc. Common Stock,1877508128,United States,1993,Capital Goods,Homebuilding
1,MIC,Macquarie Infrastructure Holdings LLC Common Unit,313888427,United States,2004,Transportation,Aerospace
1,MIN,MFS Intermediate Income Trust Common Stock,416301975,United States,1988,Finance,Trusts Except Educational Religious and Charitable
1,MIO,Pioneer Municipal High Income Opportunities Fund Inc. Common Stock,0,,2021,,
1,MIR,Mirion Technologies Inc. Class A Common Stock,2330538918,United States,2020,Technology,Industrial Machinery/Components
1,MIT,Mason Industrial Technology Inc. Class A Common Stock,609375000,,2021,,
1,MITT,AG Mortgage Investment Trust Inc. Common Stock,246861140,United States,2011,Consumer Services,Real Estate Investment Trusts
1,MITT^A,AG Mortgage Investment Trust Inc. 8.25% Preferred Series A,,United States,,,
1,MITT^B,AG Mortgage Investment Trust Inc. Preferred Series B,,United States,,,
1,MITT^C,AG Mortgage Investment Trust Inc. 8.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock $0.01 par value per share,,United States,,,
1,MIXT,MiX Telematics Limited American Depositary Shares each representing 25 Ordinary Shares,270469832,South Africa,2013,Technology,Computer Software: Prepackaged Software
1,MIY,Blackrock MuniYield Michigan Quality Fund Inc. Common Stock,450315504,United States,1992,Finance,Finance Companies
1,MKC,McCormick & Company Incorporated Common Stock,24194915433,United States,,Consumer Non-Durables,Farming/Seeds/Milling
1,MKFG,Markforged Holding Corporation Common Stock,975718165,United States,2020,Technology,Retail: Computer Software & Peripheral Equipment
1,MKL,Markel Corporation Common Stock,16972957001,United States,1986,Finance,Property-Casualty Insurers
1,ML,MoneyLion Inc. Class A Common Stock,834595743,United States,2020,Technology,Retail: Computer Software & Peripheral Equipment
1,MLI,Mueller Industries Inc. Common Stock,3303748771,United States,,Basic Industries,Metal Fabrications
